adult,backdrop_path,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,genres,year,month,day,primary_country,primary_genre
False,/u5bLu0YpV63wfgyATDHDKWNSLrD.jpg,81708,['US'],en,Stay Here,Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.,0.5254,/t8LDkawH3ZsvuefPAcX2DHj8Rym.jpg,2018-08-17,Stay Here,5.3,10,['Reality'],2018.0,8.0,17.0,US,Reality
False,/9mPnlzIVIHOfh5v9EhyrsapyZIf.jpg,236846,['ES'],es,¡Sálvese quien pueda!,"After 14 successful years on Spanish TV, the biggest personalities of ""Sálvame"" look for new job opportunities across America in this reality series.",0.424,/jiufSYJTTLjuyivzDBUTHfzbE4Z.jpg,2023-11-10,Fame After Fame,5.9,5,"['Comedy', 'Reality']",2023.0,11.0,10.0,ES,Comedy
False,/ecclMevvQT3hHyIRLxWHOpz85et.jpg,139401,['US'],en,Coming Out Colton,"Former NFL player and ""Bachelor"" star Colton Underwood embarks on a journey to embrace his new life as an out member of the LGBTQ community.",0.435,/uUO2TS0Yf9oy4dzWctBws5TW4fL.jpg,2021-12-03,Coming Out Colton,6.7,14,['Reality'],2021.0,12.0,3.0,US,Reality
False,/6AMMdtzFEyHUnaxo2KM3VcPZ9dR.jpg,155895,['CO'],es,Juanpis González - La serie,A Colombian snob forays into the uncharted territories of dirty politics and true love while attempting to pass a test to inherit the family business.,0.4951,/i0ASqTjZAgHdmmAvGFmP2vWC0md.jpg,2022-01-19,Juanpis González - The Series,7.5,155,"['Comedy', 'Drama']",2022.0,1.0,19.0,CO,Comedy
False,/zEwkYLS7uu2XlMhFQbqEv8zGPDr.jpg,105219,"['MX', 'TR']",tr,Exatlon Challenge,Orkun Işıtmak hosts an epic sports challenge pitting Turkey’s influencers against each other. Who will party — and who will be punished?,0.6309,/rwfc0u82CHnc8qgbWLHsp18lWcT.jpg,2020-07-03,Exatlon Challenge,4.1,8,['Reality'],2020.0,7.0,3.0,MX,Reality
False,/sVhKy9fL7a8lfmIUH2UklpzkLYQ.jpg,304413,['TR'],tr,Gupi,"Gupi is a mischievous little girl who brings joy -- and chaos -- as she moves to a new apartment, embarks on adventures and bonds with her new neighbors.",0.4673,/4yfVzVduVckj2D5oYqnjIQnVJn7.jpg,2025-10-31,Gupi,7.8,4,['Kids'],2025.0,10.0,31.0,TR,Kids
False,,290232,['MX'],en,No tengo miedo,10-year-old Miguel stumbles upon a terrifying secret involving a boy trapped in a hole near his home.,0.4423,,,I'm Not Afraid,0.0,0,[],,,,MX,
False,/41pBnYcUe2XCixZn8IWNiR0wGSu.jpg,201110,['BR'],pt,Ultimate Beastmaster Brasil,Hosts Rafinha Bastos and Anderson Silva present an intense obstacle course competition featuring athletes from Brazil and five other countries.,0.397,/neVlmvcKYHHr0YRdG7chlrFiubd.jpg,2017-02-24,Ultimate Beastmaster Brasil,7.0,4,['Reality'],2017.0,2.0,24.0,BR,Reality
False,/7fSstzFR32R3ZLwfyYjm0XhAvB1.jpg,105304,['US'],en,Southern Survival,"The BattlBox crew tests out products designed to help people survive dangerous situations, including explosions, natural disasters and intruders.",0.3377,/lM4eaiJvPgzqmSsYSFmPGV00MTx.jpg,2020-07-03,Southern Survival,6.0,7,['Reality'],2020.0,7.0,3.0,US,Reality
False,/aLuylrIqyxSocfB2ai46Dw2yYqr.jpg,95284,['US'],en,I'm with the Band: Nasty Cherry,"In an unfiltered, intimate docuseries, pop star mentor Charli XCX finds out what it takes to build -- and break -- a real, badass all-girl punk band.",0.5294,/lrntygsnkgAhKi5RBR4qW8XpOOx.jpg,2019-11-15,I'm with the Band: Nasty Cherry,7.0,26,"['Documentary', 'Reality']",2019.0,11.0,15.0,US,Documentary
False,/nKhHE45tPS1tOHcRRucHiAHGzYR.jpg,207941,['MX'],es,Iron Chef: Mexico,Rising talents participate in this cooking competition against three of Mexico's finest chefs to win the mythical katana and become the Legendary Chef.,0.4593,/ypjZXTThTQ9L0CYaw2n4GaqWx56.jpg,2022-09-21,Iron Chef: Mexico,7.5,4,['Reality'],2022.0,9.0,21.0,MX,Reality
False,/vIstcaHPeQfEjF2K2MqG5e0LqJG.jpg,134369,['US'],en,Twentysomethings: Austin,"In this coming-of-age reality series set in Austin, Texas, 20-somethings navigate love and friendship and start a new adventure: life.",0.3252,/4QdMD2jNeDEwe5438Kt9ltYnAI3.jpg,2021-12-10,Twentysomethings: Austin,5.3,6,['Reality'],2021.0,12.0,10.0,US,Reality
False,/vK9IQRVtQkFX1cJ5pTQ40vzNQXN.jpg,127575,['IN'],en,Mighty Little Bheem: Festival of Colors,"From surprising stage performances to spraying colors with friends, join baby Bheem for all his Holi hijinks during the special spring festival.",0.4348,/sJ8quqxJRpirI09gra5FokHrIhe.jpg,2020-03-07,Mighty Little Bheem: Festival of Colors,7.3,3,"['Comedy', 'Animation', 'Kids']",2020.0,3.0,7.0,IN,Comedy
False,/ogMYcLcavZF5VfqDNj7Qw0UikDC.jpg,101338,['MX'],es,Palazuelos mi rey,"Follows entrepreneur and soap opera star Roberto Palazuelos as he builds his hotel empire and juggles riches, women and drama.",0.4641,/uFKEKw79RAethoDIw8b6ZqAkVCe.jpg,2020-04-08,Palazuelos mi rey,6.0,2,['Reality'],2020.0,4.0,8.0,MX,Reality
False,,290233,['MX'],es,Los corruptores,"Follow four friends whose lives unravel after one of them posts a video implicating the Secretary of Defense in the murder of a famous actress. As they dig deeper, they find themselves entangled in a dangerous web of power, secrets, and betrayal.",0.4562,,,Corruptors,0.0,0,[],,,,MX,
False,/osKPRa2nFjFItUR0MI5nnP2Yzd.jpg,194922,['US'],en,Trivia Quest,"History, art, science, pop culture and more — quiz yourself across varying levels of difficulty in this interactive trivia series.",0.4562,/zzGl5PdVkEbvIV7PiFZ9SdQln3i.jpg,2022-04-01,Trivia Quest,5.7,18,['Family'],2022.0,4.0,1.0,US,Family
False,/z0jOGGfO3t00XYD3b4vfJgoHlDi.jpg,109293,['US'],en,Sing On!,"In this fun, fast-paced music contest hosted by Tituss Burgess, players sing their hearts out and try to hit the right notes to win up to $60,000.",0.4528,/5w4JELVuDiDA3dfijqriBI0qHCk.jpg,2020-09-16,Sing On!,7.6,9,['Reality'],2020.0,9.0,16.0,US,Reality
False,/zg3tME7d43iCH1JhxftiEsICzSu.jpg,209072,['ES'],es,¿A quién le gusta mi follower?,"Three successful influencers each coach a follower as they narrow down a field of dating prospects, hoping to trade digital likes for real-life love.",0.4514,/slp3az27GOs2naTA9agv0mcbDW6.jpg,2022-09-08,Who Likes My Follower?,6.3,6,['Reality'],2022.0,9.0,8.0,ES,Reality
False,/smgme0ekP0skI5xxZI0drpwmEPC.jpg,105846,['BR'],pt,O Crush Perfeito,"In this reality show, six singles meet five different blind dates at trendy urban hot spots in Brazil. Who will they choose for a second outing?",0.4502,/9QC4M8h3xpvslpMcHm0CNzPb7SX.jpg,2020-07-10,Dating Around: Brazil,4.0,9,['Reality'],2020.0,7.0,10.0,BR,Reality
False,/sa7psYyNSPaiLSobQK3bGdhS6ia.jpg,105203,['US'],en,Say I Do,"In this reality show, couples overcome obstacles to celebrate their love in surprise dream weddings designed by three experts in less than a week.",0.4464,/5xNtHWWxt3vGSrfbPLdhSxmhMOp.jpg,2020-07-01,Say I Do,5.2,5,['Reality'],2020.0,7.0,1.0,US,Reality
False,/tKlYjJIEycYLR0ZAL9ngD4d7I88.jpg,103152,['VN'],vi,Chưa Một Lần Trọn Vẹn,"Long-time friends Tai and Tiến develop a searing, sentimental relationship as they become entangled in mob violence.",0.4453,/f21nSSUqmJJgVIU9sUSJRAgh4iD.jpg,2020-02-13,Tien Bromance,5.0,8,['Drama'],2020.0,2.0,13.0,VN,Drama
False,/z047lUdDWg0q0gH03sn4iBcOQwq.jpg,95927,['BR'],pt,Lugar de Mulher,"Four comedians from Brazil joke about sexuality, politics, religion and motherhood - and show that the woman's place is wherever she wants to be.",0.4271,/9VUh1tbBubznBdjV5OomzupyCgL.jpg,2019-11-28,Lugar de Mulher,5.7,3,['Comedy'],2019.0,11.0,28.0,BR,Comedy
False,/xZeZQGFozVVAavygiSfJn3K4g7X.jpg,156867,['IT'],it,Alessandro Cattelan: una semplice domanda,Alessandro Cattelan searches for happiness through interviews and unique experiences with celebrity guests like Paolo Sorrentino and Roberto Baggio.,0.4268,/mT5ZhsUisUjQM0ZF3hUieROXWe.jpg,2022-03-18,Alessandro Cattelan: One Simple Question,6.1,16,"['Documentary', 'Comedy']",2022.0,3.0,18.0,IT,Documentary
False,/mD5hYwaJNQFQXOzexBcPQryGeyx.jpg,206088,['US'],en,Designing Miami,"Eilyn and Ray Jimenez, two designers from Miami are competitors, and a married couple.",0.4267,/AbeOPtohITl7EWV2TqMsf1tdfCn.jpg,2022-09-21,Designing Miami,5.7,7,['Reality'],2022.0,9.0,21.0,US,Reality
False,/xeWq27WmQwuFyX2JNq0fUT3h1pu.jpg,214669,['IT'],it,Summer Job,"They're young, spoiled, lazy and thought they were escaping the Italian winter for their dream vacation — but there's a catch to the luxury.",0.4209,/uCLh9dPz9dHKrtLs569lmeDwMq3.jpg,2022-12-16,Summer Job,5.75,12,['Reality'],2022.0,12.0,16.0,IT,Reality
False,,255720,['US'],en,Minecraft,"An original story with new characters, showing the world of Minecraft in a new light.",0.4201,,,Minecraft,0.0,0,"['Animation', 'Sci-Fi & Fantasy']",,,,US,Animation
False,/aAZePAy4JNEnexfvMdCtIR8BMCm.jpg,79078,['US'],en,We Speak Dance,Trained dancer Vandana Hart travels the world to learn traditional and urban dance styles from the local experts who know them best.,0.3787,/khKpKs96WdlAtW5q4lqIB13qHDG.jpg,2018-01-01,We Speak Dance,6.8,4,['Documentary'],2018.0,1.0,1.0,US,Documentary
False,,243652,['PL'],pl,Ślub doskonały,"An overbearing mom, a pregnant bride and a reluctant groom grapple with mishaps that threaten to derail a wedding where everybody has something to hide.",0.3642,/3mr1BDvx4gBsW7d1wnvWhXD3dF3.jpg,2023-12-29,Ślub doskonały,6.5,2,['Comedy'],2023.0,12.0,29.0,PL,Comedy
False,,271277,['US'],en,Thumblite,"Set in Silicon Valley, the series examines schemes, rivalries, visions and obsessions of the power brokers and their underlings as they vie for control of the most powerful industry the world has ever known.",0.3785,,,Thumblite,0.0,0,['Drama'],,,,US,Drama
False,,300315,['US'],en,Untitled Four-Part Detective Series,"A profoundly serious, stunningly original crime thriller in which a tormented detective from the Northern city of Bleakford ventures down to London on a mission to catch a ritualistic serial killer before they run out of people to kill. Contains blood and frowning.",0.3821,,,Untitled Four-Part Detective Series,0.0,0,['Crime'],,,,US,Crime
False,/2Hd4AbzApASRb1gXXgCryfTvygK.jpg,125969,['CO'],es,Locombianos,Four of Colombia's funniest and bawdiest comedians perform before a post-quarantine audience hungry for their stories.,0.2291,/86HKEUscjhtlUyXLbne7paUjuXO.jpg,2021-06-10,Mad Crazy Colombian Comedians,1.3,3,['Comedy'],2021.0,6.0,10.0,CO,Comedy
False,/jsG3hBS6ezXG38LrWcYUGkI3GJZ.jpg,233060,['SA'],ar,بيت طاهر,"A family of amateur entrepreneurs must come together to convert their failing fish shop into a thriving business, but branching out isn't easy.",0.6374,/en9sTMuE4FKVKBVnNow2eFey4gx.jpg,2023-09-06,Tahir's House,6.0,1,['Comedy'],2023.0,9.0,6.0,SA,Comedy
False,,304305,"['GB', 'US']",en,"Rabbit, Rabbit","When an escaped convict is cornered by law enforcement at a truck stop, he takes hostages in an effort to bargain for his freedom. But the standoff soon escalates into an unmanageable social experiment with his captives — and an emotional poker match with a veteran FBI Crisis Negotiator trained in ""tactical empathy.""",0.4115,,,"Rabbit, Rabbit",0.0,0,"['Crime', 'Drama']",,,,GB,Crime
False,/d1W4RAgvrBfw2kpjp8HVSCa457G.jpg,205902,['ES'],es,Tamara Falcó: La marquesa,"The glamorous life of socialite Tamara Falcó takes center stage in this reality series as she balances work, play and her famous family.",0.3351,/xkwvx6SBKMRqpoFVzlVxUovTilO.jpg,2022-08-04,Lady Tamara,4.7,3,"['Documentary', 'Reality']",2022.0,8.0,4.0,ES,Documentary
False,,293479,['NG'],en,The Party,A young man's mysterious death at a lavish Lagos party triggers an investigation that uncovers hidden truths and intricate motives.,0.4652,/kvVJ5o2G1OZM6ddyTgeppUXsez0.jpg,2025-05-30,The Party,5.5,2,['Mystery'],2025.0,5.0,30.0,NG,Mystery
False,,303506,['ES'],es,En el círculo del asesino,,0.3249,,,En el círculo del asesino,0.0,0,[],,,,ES,
False,/92ju9wh6tikzYYNiZdAldcTOSMc.jpg,29143,['US'],en,Swap Shop,"When the ""Swap Shop"" radio show shares the scoop on sweet deals, collectors of cars, comics, creepy clown statues and more listen with ears wide open.",0.3479,/gw0lDuHkE96s3NbrpAmQJfq7zid.jpg,2021-11-09,Swap Shop,7.0,7,['Reality'],2021.0,11.0,9.0,US,Reality
False,/oVll2q8R5C9TCQjVhNeFj5MiAfC.jpg,113007,['VN'],vi,Ước Hẹn Làng Chài,"The BL story of Tien, a senior photography student whom goes to Cua Can commune for his graduation thesis and Tai, a poor man in a fishing village near the sea. The romance of the two characters progresses gradually from friendship, brotherhood that slowly progresses to deep love for each other. Through many interactions, rare incidents and ridiculous, hilarious moments, they take care for each other.",0.3978,/kwOACJsHQJgVtQ65czVqhZs1e7m.jpg,2020-10-31,Sea Him,4.0,3,"['Drama', 'Action & Adventure']",2020.0,10.0,31.0,VN,Drama
False,/cnYKA3MUSgGxOlO73p9Cd290EBd.jpg,130044,['CA'],en,Motel Makeover,"Amid project pitfalls and a pandemic, besties-turned-business partners bring their design magic to a rundown motel and revamp it into a go-to getaway.",0.3721,/vexpYRBziqzQQ9HI8f5kKrI6u3C.jpg,2021-08-25,Motel Makeover,4.3,6,['Reality'],2021.0,8.0,25.0,CA,Reality
False,/lWcRwNF4ekO54AYkBghkX6Jizms.jpg,132012,['US'],en,How to Be a Cowboy,"Dale Brisby uses social media savvy and rodeo skills to keep cowboy traditions alive and now he's teaching the world how to cowboy right, ol' son.",0.2593,/kJjlR9PPU4vIUI1rzqXlKSD3oaO.jpg,2021-09-01,How to Be a Cowboy,6.0,2,['Reality'],2021.0,9.0,1.0,US,Reality
False,/mgBGSEDRfmf4ejTzGdQkVMmUg9y.jpg,249066,['US'],hi,Chhota Bheem - Zuhu Ka Zalzala,"As a formidable enemy schemes to rule the world, Bheem must fight off attacks from all sides to defend the Vayu Chakra and unlock his own destiny.",0.2723,/s4wE0Xc97gz2Otz4eV84dQFTchW.jpg,2024-03-07,Chhota Bheem Zuhu Ka Zalzala,6.0,2,"['Kids', 'Animation']",2024.0,3.0,7.0,US,Kids
False,/fQtt87hIJKdoqArVPGVdRzQuM5w.jpg,239243,['US'],en,Under Pressure: The U.S. Women's World Cup Team,"In this docuseries, the U.S. women's national soccer team pursues their third consecutive title amid trials and triumphs at the 2023 FIFA World Cup.",0.377,/arw7e6iw97KrBfyWjVbimWfxzl1.jpg,2023-12-12,Under Pressure: The U.S. Women's World Cup Team,6.8,5,['Documentary'],2023.0,12.0,12.0,US,Documentary
False,/eussnENdiXbq7i8phKcMdPkVCkR.jpg,233759,['US'],en,Baby Gorilla Cam,"Peek into the gorilla habitat at Cleveland Metroparks, where two new babies are adapting to life in the troop.",0.3376,/1LUrFda1uW6RyVcPHaRWqqydYmT.jpg,2023-09-07,Baby Gorilla Cam,10.0,2,"['Family', 'Documentary']",2023.0,9.0,7.0,US,Family
False,,292474,['BR'],pt,Emergência Radioativa,,0.3765,,,Emergência Radioativa,0.0,0,['Drama'],,,,BR,Drama
False,/iTNHxofeVgtzAoFMz5SSQn4jOTO.jpg,119151,['US'],en,Marriage or Mortgage,"Married or single, we've all heard it. ""You could buy a house for the price of that wedding!"" But have you ever stopped to think, what if you actually did? In the Marriage or Mortgage, a wedding planner and a real estate agent compete to win the hearts and budgets of spouses-to-be. Will they pick fairy-tale nuptials or a dream home?",0.3765,/n8uSkOS7t1MT3XVGy6jufqlOr8Q.jpg,2021-03-10,Marriage or Mortgage,4.8,5,['Reality'],2021.0,3.0,10.0,US,Reality
False,/j3uVtRiTVga9gVjxFW8qHtdYPG4.jpg,132655,['US'],en,The Hollywood Masters,Personal. Provocative. Hollywood's greatest successes reveal the secrets behind their careers.,0.3753,/tMzaEDDmUIK0JvyR6cFXROwR8xj.jpg,2017-08-01,The Hollywood Masters,2.0,1,[],2017.0,8.0,1.0,US,
False,,123532,['ES'],es,Baruca,,0.3727,,,Baruca,0.0,0,"['Action & Adventure', 'Crime']",,,,ES,Action & Adventure
False,/8mq0zYN3ViC8qK8DUvEHL44xbbK.jpg,229277,['ES'],es,Baraja: La firma del asesino,A playing card left at a murder scene connects a string of killings in this docuseries tracking a notorious serial killer who terrorized Spain in 2003,0.3704,/zISsTjyDyw9cFhY2EzFS3aXrYbZ.jpg,2023-06-09,The Playing Card Killer,5.4,11,"['Crime', 'Drama', 'Documentary']",2023.0,6.0,9.0,ES,Crime
False,/iDYJ69R7lBYLXmOUZKkyC7fDNqK.jpg,213613,['GB'],en,Our Water World,"Our Water World explores the incredible freshwater systems that help our planet thrive and, without which, life could not exist. From Earth’s icy realms, to its rushing rivers and epic waterfalls, to magical cloud forests, this is the mysterious, surprising and captivating story of our planet's extraordinary freshwater worlds.",0.3695,,,Our Water World,0.0,0,['Documentary'],,,,GB,Documentary
False,/auLT0EPtqtt5MwryoC2MoAG595F.jpg,300480,['GB'],en,Alley Cats,Follow the challenges of a group of feral British cats who seek companionship.,0.3648,,,Alley Cats,0.0,0,"['Animation', 'Comedy']",,,,GB,Animation
False,/sv8pWaExnXoxO41y2dZfHa7jtOS.jpg,263028,['AU'],en,Eating Inn,,0.3616,/ke7KilFM8MU2ZIBPxtzttfGUjVu.jpg,2022-02-10,Eating Inn,0.0,0,[],2022.0,2.0,10.0,AU,
False,/38QBTmFrSYYLoU6LosrzhtjIlUj.jpg,93059,['US'],en,Styling Hollywood,Stylist and interior designer Jason Bolden and husband Adair Curtis of JSN Studio make the magic happen on the red carpet and at home for A-listers.,0.36,/7VWk87pFUwE262O6imvGua6a8zf.jpg,2019-08-30,Styling Hollywood,4.0,5,['Reality'],2019.0,8.0,30.0,US,Reality
False,/mJ3AbYYxWKPGGiuwbs2kyJlwZdx.jpg,271200,['BR'],pt,Nova Cena,"To wear the rap crown, you'll need to rule the stage. Brazilian rappers face off in this competition featuring Djonga, Filipe Ret, Tasha and Tracie.",0.3598,/g9EDXeWKkd7swKfAGC1wFSs87On.jpg,2024-11-12,Rhythm + Flow: Brazil,6.0,1,['Reality'],2024.0,11.0,12.0,BR,Reality
False,/xiiiIqQnIab0k4oqn33HU66jsi7.jpg,139177,['GB'],en,Russell Howard: Lubricant,This two-part special features comic Russell Howard's delayed-yet-delighted return to the stage and a look at his life during an unexpected lockdown.,0.3598,/xu4AaDy0q8RUU2Yyr419dAAl5iD.jpg,2021-12-14,Russell Howard: Lubricant,5.4,7,['Comedy'],2021.0,12.0,14.0,GB,Comedy
False,/7OSO71iSCoPqOyzktO4RYkA6a1L.jpg,230178,['GR'],el,Είμαι η Τζο,"Jo is approaching 38, she is single, her home is a mess, her sister is bullying her and her mom is constantly reminding her that she should get married. Suddenly, he decides to write them all off and enjoy life the way he wants.",0.3554,/yOZrF5CcDkzIGDlvQYXtjF2Z1wJ.jpg,2023-07-07,Είμαι η Τζο,7.5,2,"['Comedy', 'Drama']",2023.0,7.0,7.0,GR,Comedy
False,/24LdCtydtIEBA3lUn50bnbVmONP.jpg,155496,['BR'],pt,Ideias à Venda,"Brazilian entrepreneurs pitch their ideas to an audience and celebrity judges. But to win R$200,000, they’ll also have to navigate tough challenges.",0.3553,/24sWKCSEWIQnm05dC6wMsJzvy1P.jpg,2022-02-09,The Big Shot Game Show,6.0,2,['Reality'],2022.0,2.0,9.0,BR,Reality
False,/kMG4QoCMCuLr3oQdYFUqFTxAxlu.jpg,245015,['ES'],es,(P)Ícaro: El pequeño Nicolás,"As a teen, Little Nicolás managed to sneak between politicians, millionaires and even royals. This docuseries revisits his case through key testimonies.",0.3532,/ac3ClzUXqNJKqXkHeBo4n49lktG.jpg,2024-02-15,Little Nicholas: Life of a Scoundrel,6.7,10,['Documentary'],2024.0,2.0,15.0,ES,Documentary
False,/6SvjWAhznqsYY3bJfA0bNiycwSQ.jpg,205110,['DE'],de,Kriegsschiffe - Tod auf See,"This documentary series delves into the battleships, submarines and aircraft carriers that have changed the history of modern warfare.",0.3431,/wbTAf6GdD7sB9CnKf0TwaUiFpPf.jpg,2020-09-03,Sea Power,5.8,6,"['Documentary', 'War & Politics']",2020.0,9.0,3.0,DE,Documentary
False,,298008,['JP'],ja,ダウンタイム,"Set in the cosmetic surgery industry, this medical drama follows a former reconstructive surgeon who believes in saving lives through technical brilliance and a charismatic beauty surgeon who sees aesthetics as salvation, as their clashing philosophies expose the ethical complexities behind the glitzy facade of modern beauty culture.",0.3401,,,Plastic Beauty,0.0,0,['Drama'],,,,JP,Drama
False,,270444,['PL'],pl,Ołowiane dzieci,,0.3393,,,Ołowiane dzieci,0.0,0,['Drama'],,,,PL,Drama
False,/4GTqXYOKpd1BbDsSJoYyiM8dUv8.jpg,297491,['CO'],es,Palacio,"November 1985: The armed group, M-19, storms the Palace of Justice in Bogotá, unleashing a wave of violence that would change Colombia forever. Amid crossfire, desperate hostages, an unrelenting army, and a guerrilla movement ready to risk everything, the nation watches as war tears through the heart of its capital for the first time. The 27 hours of horror would be followed by 40 years of unanswered questions.",0.3383,,,Palace,0.0,0,[],,,,CO,
False,/vONx9j5aHi8Y59i1mNjrsjpDdjo.jpg,210834,['BR'],pt,O Menino Maluquinho,Nutty Boy is an out-of-the-box kid with big ideas who loves involving everyone in his adventures — even though they don't usually go as planned!,0.3367,/unxEXYHjehCBxORd8OM9FcAcfBK.jpg,2022-10-12,The Nutty Boy,7.5,8,"['Animation', 'Family', 'Kids']",2022.0,10.0,12.0,BR,Animation
False,,281973,['KE'],en,Mo-Faya,A young woman's quest for a fresh start with her boyfriend takes a dangerous turn as secrets unravel and crime threatens to engulf their lives.,0.336,/yO1VPBnYdoClKEv8u98fxO8StyM.jpg,2024-12-20,Mo-Faya,0.0,0,"['Crime', 'Drama']",2024.0,12.0,20.0,KE,Crime
False,/ce7JadQ24M0dU84eXsZlLu5HgMe.jpg,139301,['US'],en,Selling Tampa,"The agents at the all-female, Black-owned Allure Realty mix business with fun as they rule the waterfront of a hot Tampa luxury real estate market.",0.3297,/okYu24m3j0GqI8yxdaIhSRpKu51.jpg,2021-12-15,Selling Tampa,5.1,9,['Reality'],2021.0,12.0,15.0,US,Reality
False,/6yuWs5ZM7aVMLh9bstcwPcPBKM3.jpg,240196,['NG'],en,Olóládé,Two friends suddenly become rich in unexpected ways. It seems too good to be true — until they get entangled in a deadly money laundering scheme.,0.3284,/nITszxZ1CDwu2Ml1xFvnDF81sbV.jpg,2023-11-24,Olóládé,8.0,5,"['Drama', 'Comedy']",2023.0,11.0,24.0,NG,Drama
False,,81852,['US'],en,Follow This,Follow the reporters at BuzzFeed as they probe topics ranging from quirky internet crazes to safe injection spaces for opioid users.,0.3201,/zmlKSwjoYuzj1ygdmfqzeZN2vQT.jpg,2018-08-23,Follow This,4.9,10,['Documentary'],2018.0,8.0,23.0,US,Documentary
False,,236238,['US'],en,The Magic Order,"Five families of magicians sworn to protect our world must battle an enemy who’s picking them off one by one. By day they live among us as our neighbors, friends and co-workers, but by night they are the sorcerers, magicians and wizards that protect us from the forces of darkness — unless the darkness gets them first.",0.3102,,,The Magic Order,0.0,0,['Sci-Fi & Fantasy'],,,,US,Sci-Fi & Fantasy
False,,228887,['IN'],hi,Aryan & Meera,"Say hi to Aryan and Meera. They're finally moving in together after a year of dating. Yes yes, it's a VERY big step. Curious to see how it'll go?",0.3101,/rL3vrYQw6nKhxFg5rnJD2ozt0ly.jpg,2021-08-25,Aryan & Meera,0.0,0,['Drama'],2021.0,8.0,25.0,IN,Drama
False,/3wfH3yvwS5Ib6ha01126kv0Nq4y.jpg,131114,['US'],en,Titletown High,"In a Georgia town where football rules and winning is paramount, a high school team tackles romance, rivalries and real life while vying for a title.",0.3099,/dqy9PwKHMI2k2otdHyndHLnvQ1i.jpg,2021-08-27,Titletown High,6.1,10,['Reality'],2021.0,8.0,27.0,US,Reality
False,/cvcxf9jqUfxqFQjp0aEScEbisRG.jpg,91047,[],en,Extreme Engagement,An engaged couple travels the world for a year to explore marriage customs in diverse cultures. Will the journey bring them closer or tear them apart?,0.3067,/shAOwAJlhyGc4lP3QvAxFER1BAv.jpg,2019-07-12,Extreme Engagement,6.0,3,"['Documentary', 'Reality']",2019.0,7.0,12.0,,Documentary
False,,248207,['PL'],pl,1992: Wielka gra,,0.3051,/oMhYxJAMxM6dmBCYB8p9QJTp69e.jpg,2024-03-07,1992: The Top Game,0.0,0,['Documentary'],2024.0,3.0,7.0,PL,Documentary
False,/6fHBCLMBZsHFK0y4yJzWyPa1exi.jpg,83108,['US'],en,Westside,Nine struggling musicians share the spotlight in this deeply personal reality series about the challenges and thrills of staging a Hollywood showcase.,0.2143,/32P0WuBjXrAyCPF3As96RlSuYUW.jpg,2018-11-09,Westside,3.5,4,['Reality'],2018.0,11.0,9.0,US,Reality
False,/viosHGKrw1ebMQ52u22UKW2Ggq5.jpg,283528,['KE'],sw,Kash Money,Joe Njenga is a ruthless tycoon who will stop at nothing to get his way. But his stubbornness will lead to his downfall — and his family's.,0.284,/qs5880KxRHBvaKvLQNqy7Wfjp13.jpg,2025-01-31,Kash Money,0.0,0,"['Crime', 'Drama']",2025.0,1.0,31.0,KE,Crime
False,,296285,['ES'],es,Oasis,,0.2512,,,Oasis,0.0,0,"['Crime', 'Mystery', 'Drama']",,,,ES,Crime
False,/gDGsjAD8DQQPvSKtgHcQhPKaVO8.jpg,256322,['US'],en,Motel Transylvania,"Motel Transylvania is open for business, as Drac & Mavis take a break from their Transylvanian haunts to set up a brand new resort for humans and monsters in the California desert. Vampires and sunshine… what can go wrong!?",0.2719,/tsTRKaAVSuPuNs8HPniSOIh62Sc.jpg,,Motel Transylvania,0.0,0,"['Animation', 'Comedy', 'Family', 'Sci-Fi & Fantasy']",,,,US,Animation
False,,299258,['FR'],fr,Malin Fors,,0.2139,,,Malin Fors,0.0,0,"['Crime', 'Mystery']",,,,FR,Crime
False,/742AO5PaFJYlLIo4ItCMACu8oEF.jpg,228701,['IT'],it,Vasco Rossi: Il Supervissuto,Italy's most beloved rock star Vasco Rossi grants unprecedented access to intimate details of his personal life and successful career over the decades.,0.465,/hwRgbdHb0x1U2GhzoeeKC2v2ogA.jpg,2023-09-27,Vasco Rossi: Living It,7.3,18,['Documentary'],2023.0,9.0,27.0,IT,Documentary
False,,303718,['US'],en,Weather Girl,"In a wildfire-ravaged California, career-driven television weather girl Stacey's polished on-air persona masks her deep anguish over the destruction consuming her hometown. After reporting from a burning home with a family of five inside, she begins to spiral.",0.2706,,,Weather Girl,0.0,0,['Drama'],,,,US,Drama
False,/vZEpVbQqGsixLYYeK8Fz4o4KtNA.jpg,306657,['US'],en,Star Search,Bigger talent. Higher stakes. Your vote. Anthony Anderson hosts the iconic competition show for a new generation – live. The search is on.,0.2542,,2026-01-20,Star Search,0.0,0,['Reality'],2026.0,1.0,20.0,US,Reality
False,,131135,['FR'],fr,Lama'scarde,,0.2619,/xMKoEni8052W02hblrtJaldhQly.jpg,2021-07-23,Lama'scarde,0.0,0,"['Animation', 'Comedy']",2021.0,7.0,23.0,FR,Animation
